subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,cross-subject encoding (MT+STS+language),cross-subject encoding (ISC),num_voxels,proportion_voxels,averaged_localizer_runs,averaged_response_runs
sub-09,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.1302230477128453,0.09481022987553946,0.05972750867138934,0.516628735361147,0.5039016397528032,35.0,0.28,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.12393737390784888,0.06482990798370815,0.059726915205140445,0.4703378759904208,0.45118094005734927,90.0,0.7200000000000001,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.12702064875047928,-0.003147748480550945,0.06419514718947457,0.5707706980683186,0.5024562363160981,24.0,0.19200000000000003,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.3785991915918043,-0.0922002281026879,0.07558766223520913,0.5381203768821328,0.5399664397605287,101.0,0.8079999999999999,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.011372040631639832,-0.003147748480550945,0.06419514718947457,0.5707706980683186,0.5024562363160981,24.0,0.19200000000000003,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.053591147664835435,-0.0922002281026879,0.07558766223520913,0.5381203768821328,0.5399664397605287,101.0,0.8079999999999999,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.07035939789996327,0.06281827182518564,0.06044844108493102,0.39727889311310083,0.40345453001362097,58.333333333333336,0.4666666666666666,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.19392904454393567,0.047913023210257484,0.04614850077638246,0.45907267159498,0.46006248384019005,66.66666666666667,0.5333333333333333,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.014809888349398967,0.06281827182518564,0.06044844108493102,0.39727889311310083,0.40345453001362097,58.333333333333336,0.4666666666666666,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.48076147456120877,0.047913023210257484,0.04614850077638246,0.45907267159498,0.46006248384019005,66.66666666666667,0.5333333333333333,"12,23,13","3,1,2"
