subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,cross-subject encoding (MT+STS+language),cross-subject encoding (ISC),num_voxels,proportion_voxels,averaged_localizer_runs,averaged_response_runs
sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,alexnet,5.754571036605633,0.07347721323270515,0.09882740385178057,0.6242670167741752,0.5748410743606125,80.0,0.46511627906976744,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,language,5.754571036605633,0.008170773565486381,0.09882740385178057,0.6242670167741752,0.5748410743606125,80.0,0.46511627906976744,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,alexnet,3.1653112868064657,0.06481875392493386,0.10522609455192673,0.5956618056035062,0.5640357781021126,92.0,0.5348837209302326,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,language,3.1653112868064657,0.026080924452502516,0.10522609455192673,0.5956618056035062,0.5640357781021126,92.0,0.5348837209302326,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,alexnet,4.852431844157704,0.07347721323270515,0.09882740385178057,0.6242670167741752,0.5748410743606125,80.0,0.46511627906976744,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,language,4.852431844157704,0.008170773565486381,0.09882740385178057,0.6242670167741752,0.5748410743606125,80.0,0.46511627906976744,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,alexnet,2.8184320381079533,0.06481875392493386,0.10522609455192673,0.5956618056035062,0.5640357781021126,92.0,0.5348837209302326,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,language,2.8184320381079533,0.026080924452502516,0.10522609455192673,0.5956618056035062,0.5640357781021126,92.0,0.5348837209302326,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,alexnet,-0.10366052302387312,0.07036164302585556,0.029314728953379134,0.430301489815065,0.418469834563455,144.0,0.48,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,language,-0.10366052302387312,0.012358348434909253,0.029314728953379134,0.430301489815065,0.418469834563455,144.0,0.48,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,alexnet,0.2956509368472922,0.04182635699327158,0.06590290272609296,0.49840930463510685,0.4798654812277505,19.333333333333332,0.15466666666666667,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,language,0.2956509368472922,0.04812255023098111,0.06590290272609296,0.49840930463510685,0.4798654812277505,19.333333333333332,0.15466666666666667,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,alexnet,0.0755847831292956,0.06379373415813806,0.03979883693427981,0.5169598740868867,0.5025066886893245,156.0,0.52,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,language,0.0755847831292956,0.024322897002962973,0.03979883693427981,0.5169598740868867,0.5025066886893245,156.0,0.52,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,alexnet,-0.5025386388265708,0.06908762770438927,0.05254810706650031,0.5525450546079292,0.5376266362915754,105.66666666666667,0.8453333333333334,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,language,-0.5025386388265708,0.044606480128125854,0.05254810706650031,0.5525450546079292,0.5376266362915754,105.66666666666667,0.8453333333333334,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,alexnet,0.38712547156793525,0.07036164302585556,0.029314728953379134,0.430301489815065,0.418469834563455,144.0,0.48,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,language,0.38712547156793525,0.012358348434909253,0.029314728953379134,0.430301489815065,0.418469834563455,144.0,0.48,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,alexnet,0.7978072703333131,0.04182635699327158,0.06590290272609296,0.49840930463510685,0.4798654812277505,19.333333333333332,0.15466666666666667,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,language,0.7978072703333131,0.04812255023098111,0.06590290272609296,0.49840930463510685,0.4798654812277505,19.333333333333332,0.15466666666666667,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,alexnet,0.5150566451693585,0.06379373415813806,0.03979883693427981,0.5169598740868867,0.5025066886893245,156.0,0.52,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,language,0.5150566451693585,0.024322897002962973,0.03979883693427981,0.5169598740868867,0.5025066886893245,156.0,0.52,"12,23,13","3,1,2"
sub-05,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,alexnet,0.4145145474907304,0.06908762770438927,0.05254810706650031,0.5525450546079292,0.5376266362915754,105.66666666666667,0.8453333333333334,"12,23,13","3,1,2"
