subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,cross-subject encoding (MT+STS+language),cross-subject encoding (ISC),num_voxels,proportion_voxels,averaged_localizer_runs,averaged_response_runs
sub-08,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,2.068496866264493,0.04271247639894115,0.0907157886995839,0.33212178366672,0.4165631268873357,80.33333333333333,0.46705426356589147,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,2.380928866502464,0.0843227611904795,0.09683388162788135,0.5495703019652619,0.5211719363368781,91.66666666666667,0.5329457364341085,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,1.9938880019792613,0.04271247639894115,0.0907157886995839,0.33212178366672,0.4165631268873357,80.33333333333333,0.46705426356589147,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,0.06933354996836606,0.13395493348426557,0.07543815994146598,0.5097134276120836,0.49834433405277184,144.33333333333334,0.4811111111111111,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.00498225370809761,0.14104592052445372,0.11279910492811414,0.523104240290906,0.5219239022742813,35.666666666666664,0.2853333333333334,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,0.010445732365726221,0.09994331245934024,0.06032244943880374,0.4830175099097969,0.47419563527861747,155.66666666666666,0.5188888888888888,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.1524332677766235,0.10465933369549026,0.0603305095674472,0.48454452287727934,0.47479447494706006,89.33333333333333,0.7146666666666667,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,NA,0.328073582419049,0.13395493348426557,0.07543815994146598,0.5097134276120836,0.49834433405277184,144.33333333333334,0.4811111111111111,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.11251108045560898,0.14104592052445372,0.11279910492811414,0.523104240290906,0.5219239022742813,35.666666666666664,0.2853333333333334,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,NA,0.3093842759122413,0.09994331245934024,0.06032244943880374,0.4830175099097969,0.47419563527861747,155.66666666666666,0.5188888888888888,"12,23,13","3,1,2"
sub-08,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.14329099597277972,0.10465933369549026,0.0603305095674472,0.48454452287727934,0.47479447494706006,89.33333333333333,0.7146666666666667,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,NA,3.354736593697186,0.06942939863915887,0.09032040119785327,0.5394564472575515,0.5385834253545329,37.666666666666664,0.21899224806201553,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,4.3686959456777945,0.11038028405318585,0.10167661016038104,0.5133946157383772,0.49306227529180874,134.33333333333334,0.7810077519379846,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,3.0981953920734355,0.06942939863915887,0.09032040119785327,0.5394564472575515,0.5385834253545329,37.666666666666664,0.21899224806201553,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,4.396478087548459,0.11038028405318585,0.10167661016038104,0.5133946157383772,0.49306227529180874,134.33333333333334,0.7810077519379846,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,-0.14421618749939258,0.10102694926396942,0.027582382240523454,0.4775360246258213,0.45661053213014186,119.66666666666667,0.39888888888888885,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.18808826817556865,0.09481022987553946,0.05972750867138934,0.516628735361147,0.5039016397528032,35.0,0.28,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,0.04027224653552903,0.06911196122851558,0.037857466830099946,0.4138965708147768,0.3912990944261785,180.33333333333334,0.601111111111111,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.15184771409162576,0.06482990798370815,0.059726915205140445,0.4703378759904208,0.45118094005734927,90.0,0.7200000000000001,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,NA,-0.12537075612505535,0.10102694926396942,0.027582382240523454,0.4775360246258213,0.45661053213014186,119.66666666666667,0.39888888888888885,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.1302230477128453,0.09481022987553946,0.05972750867138934,0.516628735361147,0.5039016397528032,35.0,0.28,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,NA,0.15208003523528932,0.06911196122851558,0.037857466830099946,0.4138965708147768,0.3912990944261785,180.33333333333334,0.601111111111111,"12,23,13","3,1,2"
sub-09,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.12393737390784888,0.06482990798370815,0.059726915205140445,0.4703378759904208,0.45118094005734927,90.0,0.7200000000000001,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,NA,2.584608558383762,0.043407844342898856,0.11875075550237453,0.5473334972523637,0.5441866568050705,78.66666666666667,0.4573643410852713,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,2.338018979641796,-0.08505837999500322,0.06703626037564181,0.5847185010382071,0.5852675560846753,93.33333333333333,0.5426356589147286,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,2.559018423676912,0.043407844342898856,0.11875075550237453,0.5473334972523637,0.5441866568050705,78.66666666666667,0.4573643410852713,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,2.382808771880335,-0.08505837999500322,0.06703626037564181,0.5847185010382071,0.5852675560846753,93.33333333333333,0.5426356589147286,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,-0.12346907033500672,-0.022835683962393567,0.023859905416703218,0.4613975032742919,0.4518618377798081,73.0,0.24333333333333332,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.12702064875047928,-0.003147748480550945,0.06419514718947457,0.5707706980683186,0.5024562363160981,24.0,0.19200000000000003,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,-0.12787168852258304,-0.13549577365041618,0.028013420118869915,0.48061698710804235,0.47487024436554864,227.0,0.7566666666666667,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.3785991915918043,-0.0922002281026879,0.07558766223520913,0.5381203768821328,0.5399664397605287,101.0,0.8079999999999999,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,NA,0.015885486712263062,-0.022835683962393567,0.023859905416703218,0.4613975032742919,0.4518618377798081,73.0,0.24333333333333332,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.011372040631639832,-0.003147748480550945,0.06419514718947457,0.5707706980683186,0.5024562363160981,24.0,0.19200000000000003,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,NA,0.08200199686636761,-0.13549577365041618,0.028013420118869915,0.48061698710804235,0.47487024436554864,227.0,0.7566666666666667,"12,23,13","3,1,2"
sub-10,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.053591147664835435,-0.0922002281026879,0.07558766223520913,0.5381203768821328,0.5399664397605287,101.0,0.8079999999999999,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,NA,2.748996320799625,0.07661209911922467,0.11186112699280842,0.4055592071193945,0.4843760693022339,88.0,0.5116279069767442,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,2.3840214255576053,0.03270678161275397,0.11076214266664808,0.4878551722240805,0.4920601982775195,84.0,0.4883720930232558,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,2.770080239997776,0.07661209911922467,0.11186112699280842,0.4055592071193945,0.4843760693022339,88.0,0.5116279069767442,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,2.5288556840311798,0.03270678161275397,0.11076214266664808,0.4878551722240805,0.4920601982775195,84.0,0.4883720930232558,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,0.4388651369909069,0.056136011048692876,0.023825366984076505,0.3757485714824067,0.3708003696908279,115.33333333333333,0.3844444444444444,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.07035939789996327,0.06281827182518564,0.06044844108493102,0.39727889311310083,0.40345453001362097,58.333333333333336,0.4666666666666666,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,0.3634442599602014,0.07260541956216142,0.026978620842637174,0.452855290045723,0.45822460096307555,184.66666666666666,0.6155555555555555,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.19392904454393567,0.047913023210257484,0.04614850077638246,0.45907267159498,0.46006248384019005,66.66666666666667,0.5333333333333333,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,NA,0.7387489270855866,0.056136011048692876,0.023825366984076505,0.3757485714824067,0.3708003696908279,115.33333333333333,0.3844444444444444,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.014809888349398967,0.06281827182518564,0.06044844108493102,0.39727889311310083,0.40345453001362097,58.333333333333336,0.4666666666666666,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,NA,0.7449373097226246,0.07260541956216142,0.026978620842637174,0.452855290045723,0.45822460096307555,184.66666666666666,0.6155555555555555,"12,23,13","3,1,2"
sub-14,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.48076147456120877,0.047913023210257484,0.04614850077638246,0.45907267159498,0.46006248384019005,66.66666666666667,0.5333333333333333,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,NA,2.7104713927843753,0.06569146855829235,0.08157155024825037,0.49188550152508453,0.4793021394679832,47.666666666666664,0.2771317829457364,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,3.1378497406945596,0.06315792072257921,0.1102058963104617,0.5020280419691119,0.5130471619636735,124.33333333333333,0.7228682170542635,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,2.6319608282107363,0.06569146855829235,0.08157155024825037,0.49188550152508453,0.4793021394679832,47.666666666666664,0.2771317829457364,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,3.177561709429092,0.06315792072257921,0.1102058963104617,0.5020280419691119,0.5130471619636735,124.33333333333333,0.7228682170542635,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,0.45591758658379095,0.10385640788825672,0.029009513022042258,0.44524103301056517,0.45228873907759776,36.333333333333336,0.12111111111111111,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.1196888340361049,0.13901185218232248,0.0539573972885565,0.47236686731227717,0.4974815477827181,22.0,0.17600000000000002,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,0.4644748396170422,0.051961112934030614,0.035988467431618106,0.41785918902828917,0.4068135614371076,263.6666666666667,0.8788888888888889,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.07719724970925189,0.04715655325694872,0.03951725073034844,0.490252213471894,0.4825932247503304,103.0,0.824,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,NA,0.7949679940368636,0.10385640788825672,0.029009513022042258,0.44524103301056517,0.45228873907759776,36.333333333333336,0.12111111111111111,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.19263783076150445,0.13901185218232248,0.0539573972885565,0.47236686731227717,0.4974815477827181,22.0,0.17600000000000002,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,NA,1.0864969383203833,0.051961112934030614,0.035988467431618106,0.41785918902828917,0.4068135614371076,263.6666666666667,0.8788888888888889,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.4532392808863303,0.04715655325694872,0.03951725073034844,0.490252213471894,0.4825932247503304,103.0,0.824,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,NA,2.996009637108179,0.09944952498900345,0.08578108124897145,0.618830938351462,0.6221162277916507,107.33333333333333,0.624031007751938,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,2.8817893304201134,0.11955539605735817,0.08471818469176913,0.5226809980957826,0.5586506599125983,64.66666666666667,0.375968992248062,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,2.8488266593793505,0.09944952498900345,0.08578108124897145,0.618830938351462,0.6221162277916507,107.33333333333333,0.624031007751938,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,2.825881151809187,0.11955539605735817,0.08471818469176913,0.5226809980957826,0.5586506599125983,64.66666666666667,0.375968992248062,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,-0.546087283384468,0.10363323438831822,0.053036943749245134,0.5476727847796871,0.5453971103779159,180.33333333333334,0.601111111111111,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.2843304361670125,0.11739932071703292,0.10173969654724335,0.5869388648520383,0.5857322223851934,76.66666666666667,0.6133333333333333,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,-0.18412407022099178,0.057793737927254375,0.04679047683131452,0.4751890631199244,0.4668220909959979,119.66666666666667,0.39888888888888885,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.44805668527423,0.07546673788944476,0.0426639881345943,0.491870576949867,0.4872794202174419,48.333333333333336,0.3866666666666667,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,left,pSTS,joint,NA,-0.1516111823708559,0.10363323438831822,0.053036943749245134,0.5476727847796871,0.5453971103779159,180.33333333333334,0.601111111111111,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.09565361643244252,0.11739932071703292,0.10173969654724335,0.5869388648520383,0.5857322223851934,76.66666666666667,0.6133333333333333,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,right,pSTS,joint,NA,0.05000316947435124,0.057793737927254375,0.04679047683131452,0.4751890631199244,0.4668220909959979,119.66666666666667,0.39888888888888885,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.36841548504784,0.07546673788944476,0.0426639881345943,0.491870576949867,0.4872794202174419,48.333333333333336,0.3866666666666667,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact&no_interact,no_interact,left,MT,joint,NA,3.814242521115339,0.16926910205529855,0.1258140722859011,0.5887248991382501,0.6007109474272482,35.666666666666664,0.20736434108527133,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact&no_interact,no_interact,right,MT,joint,NA,2.457579924051667,0.24321844608673135,0.08423956658363933,0.6496294585394053,0.662125910881925,136.33333333333334,0.7926356589147286,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact&no_interact,interact,left,MT,joint,NA,3.494505171871585,0.16926910205529855,0.1258140722859011,0.5887248991382501,0.6007109474272482,35.666666666666664,0.20736434108527133,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact&no_interact,interact,right,MT,joint,NA,2.4403089039563866,0.24321844608673135,0.08423956658363933,0.6496294585394053,0.662125910881925,136.33333333333334,0.7926356589147286,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,pSTS,joint,NA,0.32727833433012044,0.0697516930504528,0.03337825998882061,0.5982665302581506,0.5943883398179043,79.33333333333333,0.2644444444444444,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.23828739429345092,0.14886124206584092,0.07170259899089755,0.4893453438061988,0.4924059419302343,52.333333333333336,0.4186666666666666,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,pSTS,joint,NA,0.2330402313217352,0.1863625488448543,0.0318519618234081,0.5338353308039533,0.5341159097223939,220.66666666666666,0.7355555555555555,"12,23,13","3,1,2"
