subject,axis,mask1_name,mask2_name,mask1_measure_label,mask2_measure_label,hemi1,hemi2,hemi_label,corr,corr1,pvalue1
sub-32,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,left,right,left_right,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,right,right,right_right,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.1470679743291133,0.1470679743291133,3.0512043999170332e-21
sub-32,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,left,right,left_right,-0.051558344439254035,-0.051558344439254035,0.0009636755566883209
sub-32,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,right,right,right_right,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.47386336568806997,0.47386336568806997,2.1901560369845454e-228
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.3376057869823553,0.3376057869823553,9.679346466762923e-110
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.4007602788408645,0.4007602788408645,7.039672553311778e-158
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.27508794542338455,0.27508794542338455,5.009594032943736e-72
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,intact-degraded-pTemp,language,language,left,right,left_right,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,intact-degraded-pTemp,language,language,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.1710850856994049,0.1710850856994049,2.815867411368634e-28
sub-32,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,left,right,left_right,0.012232463141132325,0.012232463141132325,0.433822114555955
sub-32,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,right,right,right_right,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.6798242728972146,0.6798242728972146,0.0
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.2758112270646031,0.2758112270646031,2.0670911341957533e-72
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.39523104701324113,0.39523104701324113,3.182223298426377e-153
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.25747469274913504,0.25747469274913504,5.064606064652834e-63
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,nan,nan,nan
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,nan,nan,nan
sub-32,alexnet,interact&no_interact-MT,interact&no_interact-MT,SIpointlights,SIpointlights,left,right,left_right,0.8044290781368599,0.8044290781368599,0.0
sub-32,alexnet,interact&no_interact-MT,interact&no_interact-MT,SIpointlights,SIpointlights,right,left,right_left,0.8044290781368599,0.8044290781368599,0.0
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,left,left_left,0.030853870777421452,0.030853870777421452,0.04832320376256892
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,right,left_right,0.6101693085027651,0.6101693085027651,0.0
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,left,right_left,-0.021104526564917115,-0.021104526564917115,0.17687878647359248
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,right,right_right,0.5576024224861571,0.5576024224861571,0.0
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,left,left_left,0.4560361395981705,0.4560361395981705,1.4511906676752922e-209
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.6161488664956741,0.6161488664956741,0.0
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.4021719397011216,0.4021719397011216,4.413271318620323e-159
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,right,right_right,0.6027870064236692,0.6027870064236692,0.0
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,right,left_right,0.16332854837801156,0.16332854837801156,6.946389263066184e-26
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,left,right_left,0.16332854837801156,0.16332854837801156,6.946389263066184e-26
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,left,left_left,0.4540473687683777,0.4540473687683777,1.5589889331825353e-207
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.11291526367930153,0.11291526367930153,4.2434806823091963e-13
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.49940469990216435,0.49940469990216435,2.2511514380734677e-257
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,right,right_right,0.9357832930429475,0.9357832930429475,0.0
sub-32,alexnet,interact-no_interact-pSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.45016847775132146,0.45016847775132146,1.3052672362734002e-203
sub-32,alexnet,interact-no_interact-pSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.45016847775132146,0.45016847775132146,1.3052672362734002e-203
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-aTemp,language,language,left,right,left_right,0.6584799915774439,0.6584799915774439,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-aTemp,language,language,right,left,right_left,0.6584799915774439,0.6584799915774439,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,left,left,left_left,0.573762391511949,0.573762391511949,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,left,right,left_right,0.27867278109321747,0.27867278109321747,6.065804071948191e-74
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,right,left,right_left,0.6351650008590316,0.6351650008590316,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,right,right,right_right,0.4237154737179371,0.4237154737179371,3.543540162718517e-178
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,left,left,left_left,0.8197990867779568,0.8197990867779568,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,left,right,left_right,0.40834463422062306,0.40834463422062306,2.071766488122712e-164
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,right,left,right_left,0.7024970086163927,0.7024970086163927,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,right,right,right_right,0.5666587343006351,0.5666587343006351,0.0
sub-33,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.357948029161293,0.357948029161293,4.459362953785538e-124
sub-33,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,left,right,left_right,-0.08483810582377453,-0.08483810582377453,5.3946413644040385e-08
sub-33,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,right,left,right_left,0.30892939162966765,0.30892939162966765,2.72196200747181e-91
sub-33,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,right,right,right_right,0.21076052189861344,0.21076052189861344,2.3793334544768508e-42
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.6565683358345137,0.6565683358345137,0.0
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.5808544860615495,0.5808544860615495,0.0
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,0.6003958022301035,0.6003958022301035,0.0
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,0.5484660813016278,0.5484660813016278,1.7233e-320
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.6974460511900223,0.6974460511900223,0.0
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.27540570427077604,0.27540570427077604,3.3966393192126777e-72
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,0.44275676671489267,0.44275676671489267,2.959850242435289e-196
sub-33,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,0.43033150110096036,0.43033150110096036,2.5070126868381775e-184
sub-33,alexnet,intact-degraded-frontal,intact-degraded-frontal,language,language,left,right,left_right,0.2760918589674621,0.2760918589674621,1.4651485397684667e-72
sub-33,alexnet,intact-degraded-frontal,intact-degraded-frontal,language,language,right,left,right_left,0.2760918589674621,0.2760918589674621,1.4651485397684667e-72
sub-33,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,left,left,left_left,0.6949188153329349,0.6949188153329349,0.0
sub-33,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,left,right,left_right,0.2523099462634224,0.2523099462634224,1.646635593077506e-60
sub-33,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,right,left,right_left,0.4560327416092816,0.4560327416092816,1.4628720389252788e-209
sub-33,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,right,right,right_right,0.6128835854961289,0.6128835854961289,0.0
sub-33,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.06529519010857256,0.06529519010857256,2.8885445071565247e-05
sub-33,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,left,right,left_right,0.003622594924235805,0.003622594924235805,0.8167119429306474
sub-33,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,right,left,right_left,0.3672295360144222,0.3672295360144222,5.605382591336763e-131
sub-33,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,right,right,right_right,0.39771006282532034,0.39771006282532034,2.6703956013854404e-155
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.509985852725853,0.509985852725853,4.004100921278498e-270
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.36418372503858776,0.36418372503858776,1.0925688992524325e-128
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,0.3527232315733129,0.3527232315733129,2.714258288774311e-120
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,0.603811680895801,0.603811680895801,0.0
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.2725662627522088,0.2725662627522088,1.0740287550234951e-70
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.19020358982587118,0.19020358982587118,1.1373929964448497e-34
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,0.33606185252008425,0.33606185252008425,1.0735227677649467e-108
sub-33,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,0.5381642101957893,0.5381642101957893,2.3189077314726505e-306
sub-33,alexnet,intact-degraded-pTemp,intact-degraded-pTemp,language,language,left,right,left_right,0.5702951920206942,0.5702951920206942,0.0
sub-33,alexnet,intact-degraded-pTemp,intact-degraded-pTemp,language,language,right,left,right_left,0.5702951920206942,0.5702951920206942,0.0
sub-33,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.3409764395143195,0.3409764395143195,4.826458114087478e-112
sub-33,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,left,right,left_right,0.11250761799370604,0.11250761799370604,5.152066320255543e-13
sub-33,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,right,left,right_left,0.5561452494596985,0.5561452494596985,0.0
sub-33,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,right,right,right_right,0.4696450243296195,0.4696450243296195,7.861512785869956e-224
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.6065200362487305,0.6065200362487305,0.0
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.6524640793467616,0.6524640793467616,0.0
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,0.4309809950965146,0.4309809950965146,6.136820056527385e-185
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,0.7775740380070199,0.7775740380070199,0.0
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.7086259066406332,0.7086259066406332,0.0
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.4987014263892622,0.4987014263892622,1.5275768323426423e-256
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,0.6245335028284672,0.6245335028284672,0.0
sub-33,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,0.7700828658237703,0.7700828658237703,0.0
sub-33,alexnet,interact&no_interact-MT,interact&no_interact-MT,SIpointlights,SIpointlights,left,right,left_right,0.5217933938552307,0.5217933938552307,6.811445128966834e-285
sub-33,alexnet,interact&no_interact-MT,interact&no_interact-MT,SIpointlights,SIpointlights,right,left,right_left,0.5217933938552307,0.5217933938552307,6.811445128966834e-285
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,left,left_left,0.4160131444387252,0.4160131444387252,3.451818468052895e-171
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,right,left_right,0.5405205959608362,0.5405205959608362,1.50232630006363e-309
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,left,right_left,0.0592558930646907,0.0592558930646907,0.00014790905683934825
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,right,right_right,0.26497649755201863,0.26497649755201863,8.96680258976379e-67
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,left,left_left,0.6448135893487836,0.6448135893487836,0.0
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.5726565121077535,0.5726565121077535,0.0
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.13434803328169725,0.13434803328169725,5.881905693240562e-18
sub-33,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,right,right_right,0.5948548193225535,0.5948548193225535,0.0
sub-33,alexnet,interact-no_interact-aSTS,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,right,left_right,0.6197307309552217,0.6197307309552217,0.0
sub-33,alexnet,interact-no_interact-aSTS,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,left,right_left,0.6197307309552217,0.6197307309552217,0.0
sub-33,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,left,left_left,0.6021307250068639,0.6021307250068639,0.0
sub-33,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.42445783938257453,0.42445783938257453,7.347943284659992e-179
sub-33,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.7312146039950063,0.7312146039950063,0.0
sub-33,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,right,right_right,0.7149384184755976,0.7149384184755976,0.0
sub-33,alexnet,interact-no_interact-pSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.6548245243979853,0.6548245243979853,0.0
sub-33,alexnet,interact-no_interact-pSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.6548245243979853,0.6548245243979853,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-aTemp,language,language,left,right,left_right,0.7319413324641947,0.7319413324641947,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-aTemp,language,language,right,left,right_left,0.7319413324641947,0.7319413324641947,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,left,left,left_left,0.3927316591756659,0.3927316591756659,3.7844340044479515e-151
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,left,right,left_right,0.6501381577268863,0.6501381577268863,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,right,left,right_left,0.5389207257364563,0.5389207257364563,2.209897418986447e-307
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,right,right,right_right,0.6321392001069893,0.6321392001069893,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,left,left,left_left,0.8151292732746646,0.8151292732746646,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,left,right,left_right,0.6818706547368245,0.6818706547368245,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,right,left,right_left,0.784322729221383,0.784322729221383,0.0
sub-35,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,right,right,right_right,0.8069127117499116,0.8069127117499116,0.0
sub-35,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.3850743621983269,0.3850743621983269,6.682933755047283e-145
sub-35,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,left,right,left_right,0.33935323364792813,0.33935323364792813,6.250200178452327e-111
sub-35,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,right,left,right_left,0.31848445082013177,0.31848445082013177,3.2379239429508024e-97
sub-35,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,right,right,right_right,0.3232487342133411,0.3232487342133411,2.977441498056522e-100
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.616232798803911,0.616232798803911,0.0
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.7190115200693751,0.7190115200693751,0.0
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,0.7325235362418966,0.7325235362418966,0.0
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,0.7486210831343746,0.7486210831343746,0.0
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.5811369273459568,0.5811369273459568,0.0
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.6793435867201026,0.6793435867201026,0.0
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,0.35905505863254356,0.35905505863254356,6.890200376714688e-125
sub-35,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,0.6972665783890375,0.6972665783890375,0.0
sub-35,alexnet,intact-degraded-frontal,intact-degraded-frontal,language,language,left,right,left_right,0.4955937546930475,0.4955937546930475,6.847114234467258e-253
sub-35,alexnet,intact-degraded-frontal,intact-degraded-frontal,language,language,right,left,right_left,0.4955937546930475,0.4955937546930475,6.847114234467258e-253
sub-35,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,left,left,left_left,0.5767745809504623,0.5767745809504623,0.0
sub-35,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,left,right,left_right,0.5045250109038113,0.5045250109038113,1.7327583963683344e-263
sub-35,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,right,left,right_left,0.6653631032037469,0.6653631032037469,0.0
sub-35,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,right,right,right_right,0.6544333784599116,0.6544333784599116,0.0
sub-35,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.3469583730784731,0.3469583730784731,3.363081085640044e-116
sub-35,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,left,right,left_right,0.33545473131850045,0.33545473131850045,2.7547497359707372e-108
sub-35,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,right,left,right_left,0.3979888781251467,0.3979888781251467,1.5558084053960312e-155
sub-35,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,right,right,right_right,0.406419740832197,0.406419740832197,9.774013602645663e-163
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.6868042456878434,0.6868042456878434,0.0
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.4503183014883531,0.4503183014883531,9.228270338233432e-204
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,0.6127438497296053,0.6127438497296053,0.0
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,0.7169549087852323,0.7169549087852323,0.0
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.2168595237673606,0.2168595237673606,8.600755155160568e-45
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.4816481379763908,0.4816481379763908,5.815972574955846e-237
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,0.48946102317016477,0.48946102317016477,8.542932010086357e-246
sub-35,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,0.7248169821339072,0.7248169821339072,0.0
sub-35,alexnet,intact-degraded-pTemp,intact-degraded-pTemp,language,language,left,right,left_right,0.8494886614567948,0.8494886614567948,0.0
sub-35,alexnet,intact-degraded-pTemp,intact-degraded-pTemp,language,language,right,left,right_left,0.8494886614567948,0.8494886614567948,0.0
sub-35,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,left,left,left_left,0.3288082359913362,0.3288082359913362,7.251139851007921e-104
sub-35,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,left,right,left_right,0.34603369132901673,0.34603369132901673,1.4972244807390017e-115
sub-35,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,right,left,right_left,0.29540452826307373,0.29540452826307373,2.825301618318882e-83
sub-35,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,right,right,right_right,0.33311705399189184,0.33311705399189184,1.017020854140233e-106
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,left,left,left_left,0.6838543404855104,0.6838543404855104,0.0
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,left,right,left_right,0.6676686753358306,0.6676686753358306,0.0
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,right,left,right_left,0.6400042134643131,0.6400042134643131,0.0
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,right,right,right_right,0.6867395639929151,0.6867395639929151,0.0
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,left,left,left_left,0.5167535416008823,0.5167535416008823,1.6165700044538035e-278
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,left,right,left_right,0.6857641472329256,0.6857641472329256,0.0
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,right,left,right_left,0.3187537582748755,0.3187537582748755,2.188261501693557e-97
sub-35,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,right,right,right_right,0.7360801552571734,0.7360801552571734,0.0
sub-35,alexnet,interact&no_interact-MT,interact&no_interact-MT,SIpointlights,SIpointlights,left,right,left_right,0.7585737370600014,0.7585737370600014,0.0
sub-35,alexnet,interact&no_interact-MT,interact&no_interact-MT,SIpointlights,SIpointlights,right,left,right_left,0.7585737370600014,0.7585737370600014,0.0
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,left,left_left,0.4137268460580467,0.4137268460580467,3.7802375998721305e-169
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,right,left_right,0.383686727873971,0.383686727873971,8.695382631096482e-144
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,left,right_left,0.37692313305765396,0.37692313305765396,1.9670199192707332e-138
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,right,right,right_right,0.3727101978525523,0.3727101978525523,3.674526079693225e-135
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,left,left_left,0.23817374146818443,0.23817374146818443,6.312749098126063e-54
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,left,right,left_right,0.5618412803004665,0.5618412803004665,0.0
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,left,right_left,0.2620275122337772,0.2620275122337772,2.768067622885901e-65
sub-35,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,right,right,right_right,0.6132180957529519,0.6132180957529519,0.0
sub-35,alexnet,interact-no_interact-aSTS,interact-no_interact-aSTS,SIpointlights,SIpointlights,left,right,left_right,0.709918232939048,0.709918232939048,0.0
